low, median, high,  open, close, diff, margin
0.6199409097536255,0.5990281906757637,0.5966152748200269,0.6020245559038659,0.5938702118727566,0.5963250523557865,0.5972473828639026
0.604164633330803,0.5800325689723732,0.5771830105945682,0.5823863636363636,0.5768794818413139,0.5789731229634975,0.5780009088745104
0.604629740082442,0.5828510053671478,0.5805522009687454,0.5857257924068269,0.5797971230541205,0.581690165470298,0.5819695063327531
0.6152793994258862,0.5993778653016308,0.5937574208328094,0.5996952281435037,0.5922798810839522,0.594492439913979,0.5941838815261808
0.6304588290154316,0.6105451515782698,0.6067577675087209,0.613087774294671,0.606593929113013,0.608154197865854,0.6081228340809394
0.6418262308158525,0.6229323015617535,0.6238121905473035,0.6252055033089516,0.6183523102098167,0.6203334480448511,0.6230595821169495
0.6673856140634141,0.6612227250635907,0.679627435567592,0.6668168756530817,0.6678866699222917,0.6672142116056486,0.6760773906989076
0.7143262519022987,0.7009758068079252,0.7075172798258744,0.7055903866248694,0.7013744313362633,0.7019967479924417,0.7046662771490192
0.751251631187215,0.7438271488052784,0.7384696396136703,0.73532741205155,0.7343340101609823,0.7369961275267984,0.7361750002490303
0.7258539106922741,0.7061283528894446,0.7026219111874731,0.7004046934865906,0.6994651776458395,0.7024903486675769,0.7001932646422057
0.7136846214741956,0.7011323398534395,0.6955042610660093,0.6908326802507845,0.6820032384917889,0.6847676324182432,0.6922783536387442
0.693994700674887,0.6820327835741294,0.6758982355931609,0.6796717171717169,0.6717732884399549,0.6725670603958269,0.6753569633836235
0.703099225585209,0.6874609456363258,0.6813015542848343,0.6854491030999655,0.6773802486270684,0.6793808818970304,0.681726813481158
0.6993000504869763,0.6862743241622642,0.6834074305473543,0.6864733542319749,0.680252910787262,0.6820363042763516,0.6836732853752611
0.6908628613865403,0.6751674209287206,0.6694574289176811,0.6782153430860327,0.66958816322684,0.6719242068167638,0.6721868942768727
0.6899404799917743,0.6768787647354613,0.6758042648333055,0.6816416318355972,0.6765185784905884,0.6771429412118395,0.6768227639746324
0.6952532602657854,0.6805558185479033,0.6764180378143416,0.6834228056426332,0.6758411082838565,0.6775702309539436,0.6774130515204069
0.6889261215278155,0.673049806542829,0.6688663020431868,0.6754094827586206,0.6668315898595796,0.6678372358703341,0.6703499098167034
0.6984140181086378,0.6857113101437196,0.6806625954469895,0.689298153953326,0.6809999914325614,0.6823034669743834,0.6824669055983026
0.686230068790012,0.6678438204162018,0.6653815530318907,0.6699059561128529,0.6623178348369186,0.663806767808963,0.6658182034580513
0.6923182278067166,0.6782036149876185,0.67216797738945,0.675536398467433,0.6665582885684666,0.6675860645548659,0.6706495618956937
0.6933408200257778,0.6786454421322157,0.6764933837389102,0.6844435736677115,0.6781084809074629,0.6793071083188023,0.6780180232632027
0.7070887811672733,0.6925937146932774,0.688446295075805,0.6966477272727273,0.6866328681214179,0.6887846677182601,0.6902333859903486
0.7020935025229431,0.6872253044925407,0.6807267241412154,0.6888553639846744,0.6792522339596132,0.6811495288085824,0.6814137652926038
0.6990040369498798,0.6811120999623399,0.6811635611870284,0.6863775687913621,0.6793758192613153,0.6812938776885245,0.6834335722993184
0.7328190650390338,0.7173941035011642,0.7208909697909404,0.6977697230929981,0.7194997044233686,0.7206081586754531,0.720211818253951
0.7189120518477556,0.7047340726574222,0.7021054952999809,0.7025182863113899,0.6945733843952674,0.6951673615455436,0.6995648067714245
0.7357097155498681,0.7237328502689884,0.7182811647464038,0.7275121908742598,0.7203350296861747,0.7216731847541996,0.7210914531790513
0.7439370443068408,0.7301641703433,0.7280727486066301,0.7318612852664579,0.721528259696199,0.7235672041050522,0.7261760496109465
0.7644198154755234,0.7539399409634779,0.7540082550349491,0.7595415360501567,0.7488907308881859,0.7508276073522828,0.7528630749292493
0.7652590560260846,0.746141902255212,0.7491856925708495,0.7530455416231279,0.748284370421775,0.7493378501526431,0.750290206104298
0.7932919798003896,0.7822467541484415,0.7809719370294317,0.7839080459770131,0.7748515691263793,0.7760093440846609,0.775953287765953
0.7815779569924862,0.7714102070486155,0.7673639551022948,0.7743480059212817,0.7634151095347026,0.7641936313359458,0.7680895138345745
0.7816653151258903,0.7685509542414359,0.7622243471466122,0.7738364245907354,0.7626316172753835,0.7641548255809247,0.7652977130780039
0.7443425065398098,0.7318601553969177,0.7405657801668358,0.7392522204806681,0.7407471663196854,0.7416534577846687,0.7400839163217163
0.7383593781064856,0.721083991340189,0.7280852357121055,0.7224137931034492,0.7311237909202274,0.7309575682522857,0.7261089831906301
0.7464461305568311,0.7379293876065384,0.7335124703854535,0.7397670672239633,0.733500398385894,0.7343628798646313,0.7345301984376009
0.7561027187056053,0.7448353562704739,0.7425378962486617,0.7480877742946707,0.7430815791502814,0.7453724137136979,0.7449300877651268
0.7584196170621081,0.7448841676502583,0.7465790622141456,0.7531069313827934,0.7470118916047663,0.7496069318165821,0.7498383450240147
0.7682107568186538,0.7573904005689052,0.7530609281855982,0.7616431556948797,0.7523663265393545,0.7536171441267063,0.7542298645309833
0.7710885546385964,0.7608042516394946,0.7551502960713876,0.7657242685475449,0.75434047857712,0.7559849348383145,0.7577159014911936
0.7731204847392366,0.7644960330234228,0.7597713716810224,0.7717454719609889,0.7606985889428637,0.761807930275866,0.7633013492630247
0.7974383783759902,0.7884584230137239,0.7875418476767848,0.7921360153256705,0.7814532089341251,0.7838758249954265,0.787319156814515
0.7963495144695192,0.7871750203556078,0.7813770271969158,0.7909241118077336,0.7796797491453988,0.7809263743953667,0.7828689005194605
0.7897623095642898,0.7796736370158575,0.7779841324869192,0.7863945489376524,0.779576083138424,0.7809656065872554,0.7796674879512299
0.8163669780632683,0.8073273876023304,0.8026812990145349,0.8115943921978406,0.801906040900952,0.8026716696240066,0.8042250041476418
0.5465317616098959,0.5239798526822064,0.5165966330530719,0.5241790752351098,0.5165779936772302,0.518736783122311,0.5177613091502641
0.5468074919941796,0.5242430554240597,0.5166304963899568,0.5221900034831072,0.5145119558605566,0.5167214424824087,0.5171483083289797
0.5445813657670989,0.5217715585347329,0.5138644967040391,0.5198221438523165,0.5119089538300736,0.5144826489234816,0.5139505024056322
0.5443472058049178,0.5218704436575713,0.5141775209243675,0.522016065830721,0.5140103323309431,0.5163777343665046,0.5157137653269527
0.5381351388150863,0.5146122756412279,0.5067999696923136,0.5137029780564263,0.5069843901268838,0.5094500542214478,0.5079725314490846
0.5392924834652141,0.5164502765627531,0.5083128142676397,0.5151480320445837,0.5074609538986129,0.5101012233194443,0.5092379915041186
0.5390749918365331,0.5161721358555356,0.5079227509558988,0.5151750261233026,0.5077903719125095,0.5103413072763351,0.5093224041688695
0.5362793307443194,0.5133305561341387,0.5050100806920989,0.5129765325670498,0.5053600037696729,0.5078195728552464,0.5065654247099142
0.5357126074053189,0.5128171950708923,0.5046409703200552,0.5113005050505051,0.5043569708964111,0.5068620088673282,0.5055085060143379
0.5358680446357889,0.5127984700157163,0.5057220573501008,0.5128252351097179,0.5056076027450074,0.5080040068008153,0.5072068493277729
0.5341200786745341,0.5113431755589639,0.5027526659970192,0.5104632532218739,0.5023860316481181,0.5049554096288592,0.5042444628555078
0.5378337030490196,0.5147624968703909,0.508044447322828,0.5140356147683733,0.5075607645582202,0.5098306491264656,0.5087999129596368
0.5352884686058968,0.5116421452601422,0.5036800981359504,0.5101227795193318,0.5028144035777624,0.5052055148521566,0.5043930222756693
0.5324040436172133,0.507860315296266,0.5008290168161098,0.5080416231278297,0.5011043428346227,0.5034172518446592,0.5024374049606136
0.5349715694461012,0.5117347185666286,0.5036849659906275,0.5113233629397423,0.5035394230686853,0.5060404782404192,0.5052197168062438
0.5420331189745481,0.5194309266377586,0.5108637817643391,0.5182281870428423,0.5107037294060196,0.5131071768045636,0.5121984458451967
0.5385341747026109,0.515439544371017,0.5070586009277708,0.5145641762452108,0.5067725602076748,0.5094545318085657,0.5082105270750832
0.531691321742616,0.5086732772423253,0.5012419378802482,0.5074429641239986,0.5011201925960196,0.503512134047871,0.5016841743513965
0.5390273967155752,0.5160383253488856,0.5079411641453296,0.5144396551724137,0.5068702290076336,0.5089078397433191,0.5084673717142177
