0,1,2,3,4,5,6
0.38294919366347985,0.3900861043718193,0.3929324643610359,0.3742844457130168,0.37993831565260094,0.3782257425114562,0.3833656026513167
0.40092169735026867,0.4003139717425432,0.4030532959104396,0.3848052740909891,0.3903160331731768,0.3908944230372809,0.3951281258424123
0.3934220541363397,0.39807811236382656,0.4069977641406213,0.38667047238475805,0.3956329384900815,0.39583154940297816,0.3987224680081823
0.37676688390974106,0.37715023072165926,0.38086833801119496,0.37163233591805006,0.3758939473225186,0.3770305091733661,0.3775117739403452
0.3749460856603716,0.38037478394621255,0.3927564498993068,0.3778717314431598,0.38872119943548455,0.38673350459064687,0.3860723403580543
0.38543361400504217,0.38730317301745826,0.3939060939060937,0.3811153132581704,0.38746729461015206,0.38752794824223424,0.38716236144807575
0.3729437229437232,0.37316017316017336,0.3797611119039691,0.3665227629513342,0.37079190650619187,0.36943175871747275,0.374119610548182
0.3916730095301517,0.3970172684458389,0.4018564768564765,0.3918145346716769,0.3970156827299684,0.3963282748997033,0.3964947750662032
0.3676216640502365,0.3633509347795073,0.3732339089481953,0.35650064221492817,0.3624375624375621,0.3619380619380616,0.36575139146567753
0.379639804639805,0.38287109715681183,0.3859454038025468,0.3667538810395952,0.3702860631432058,0.36896476539333667,0.3746729461015175
0.3816584209441353,0.38370359798931214,0.394047222618651,0.3829741686884542,0.3916638916638913,0.390757258614401,0.388279498279498
0.40879715522572657,0.4099852528423958,0.4164359450073733,0.405198373055516,0.40744136815565407,0.4083785262356693,0.4108363065505922
0.39893638107923846,0.399869971298543,0.40197659483373804,0.3910081981510555,0.39378082235225115,0.39418280132565864,0.3945500531214819
0.392837717837718,0.38835133120847487,0.4027948242233954,0.3864960436389011,0.3940095618667045,0.39445118373689786,0.3982798154226724
0.45958922030350574,0.4567147138575704,0.47720731649303066,0.40724156795585215,0.4682733932733935,0.46754673897531057,0.4661942819085675
0.4321365142793725,0.4328603935746797,0.44202067773496423,0.41588887303173055,0.42213817928103653,0.42024562738848453,0.42806764663907587
0.4652954188668471,0.4686583258011826,0.47231895089037934,0.46140367568938984,0.4698194662480375,0.46952690166975874,0.467818609961467
0.4815363208220361,0.48077636649065253,0.49065934065934175,0.46932353360924844,0.47202797202797286,0.4730483801912379,0.477207792207793
0.5219696969696969,0.5255752184323615,0.5392385392385393,0.5197302697302697,0.5226721691007398,0.5237326165897587,0.5264878772021626
0.5236263736263737,0.5108819751676897,0.5302055087769374,0.507900829329401,0.5215498786927358,0.5209627673913388,0.5217368345939775
0.5789638932496074,0.5789115646258506,0.5897435897435893,0.564102564102567,0.5707221350078513,0.5705520669806406,0.5691261119832577
0.5558401915544771,0.5584930942073798,0.5642547928262213,0.5466933859791002,0.5495548102690964,0.5485835592978452,0.5546049188906331
0.5560126381554958,0.5531056245341971,0.5546279117707699,0.5457617779046359,0.5481046731046738,0.5485114092256957,0.5494495980210273
0.4823367109081379,0.48397198040055034,0.5140597497740349,0.48278269349697794,0.507599543313829,0.5066754673897527,0.5028899671756806
0.47052590266876027,0.4636672850958583,0.49068272996844375,0.4521193092621682,0.48978798978798754,0.4867890046461455,0.47708394779823315
0.4864893043464478,0.4954077668363386,0.5008483579912149,0.4837202480059616,0.49418676561533587,0.4931203716917992,0.49263450834879335
0.5055515912658768,0.508420151277294,0.5177536748965318,0.49887255601541275,0.5119202226345082,0.5135899814471242,0.5118388754103037
0.5101251922680501,0.5085121227978376,0.5253230896088035,0.5080126222983365,0.5191946941946931,0.5214630607487739,0.5209024309024303
0.5294530865959437,0.5320766535052253,0.537464123178409,0.5235573949859663,0.5291050219621648,0.5289190967762396,0.5290117818689247
0.5351339137053425,0.5385091099376821,0.541377669949099,0.5309892488463928,0.5327589077589082,0.5333214404642981,0.53544907473479
0.5391449820021241,0.545465249036677,0.5500333000332998,0.5419540776683627,0.5445269016697587,0.5441479155764867,0.5457631257631252
0.5871489621489622,0.5906157334728762,0.6020495377638237,0.5790859933717077,0.5829408686551544,0.5851779173207745,0.5901142508285366
0.5849995242852386,0.5881975167689455,0.5905023547880693,0.5768790733076468,0.5796584368012956,0.5796941154084027,0.581896436896438
0.5719962577105437,0.5740632383489528,0.5841472020043449,0.568630575773433,0.5794665651808506,0.5797670583384866,0.5759847295561582
0.6245143745143749,0.626169069026212,0.6304068946926095,0.6145204002346862,0.6207962672248388,0.6201243201243206,0.6213324770467631
0.09185457399743116,0.09227914942200657,0.09454830883402306,0.09112673041244475,0.0926930212644497,0.09221492792921351,0.09235050663622085
0.09239887097030001,0.09277508206079689,0.09461173746888075,0.08750455893313086,0.08886906744049641,0.08846788132502466,0.09121854336140083
0.08800445586159891,0.08811823097537397,0.08943080728795026,0.08319260104974432,0.08405126619412367,0.08430537716252035,0.08531349602778202
0.08754221968507682,0.08830455259026687,0.09001712573141148,0.08718781218781223,0.0879406307977737,0.08782883782883787,0.0885695257123829
0.07527948242233952,0.07462854605711752,0.07619840476983337,0.07204937919223624,0.07493657136514278,0.07494846423417857,0.07427461427461425
0.07756410256410268,0.07809174952032098,0.0790320790320791,0.07468087468087463,0.0758186258186258,0.07615915830201545,0.07661140446854732
0.07713476999191288,0.07756767042481405,0.078301460444318,0.07473003187289,0.07642833357119103,0.07660553731982336,0.07676728033870936
0.07161608233036801,0.07221350078492936,0.07284580498866211,0.07072649572649575,0.07193005407291118,0.0719169719169719,0.07167626024768883
0.07049735978307421,0.07124621410335703,0.07215443286871878,0.06767438910296047,0.07007357721643431,0.07013660942232364,0.06972456115313257
0.07080419580419567,0.07121093192521742,0.0741793920365349,0.07045097759383474,0.07238832595975467,0.07225988297416883,0.07286071071785366
0.06735367806796387,0.0684688327545471,0.0686174936174937,0.06614972329258044,0.0664256378542093,0.0665917415917416,0.06739038739038741
0.07468444254158504,0.07491159634016742,0.07852940710083554,0.0726551226551226,0.07600336171764767,0.07565608994180452,0.07580245151673713
0.06966010180295909,0.06903215831787389,0.07035464535464545,0.06552970838685233,0.06721849578992448,0.0670567527710386,0.06766471623614494
0.06396619253762134,0.06190634762063295,0.06501435072863647,0.06173984745413271,0.06405340691054964,0.06373190301761725,0.06405348619634325
0.06903453689167974,0.06920658706372995,0.07036376322090607,0.06771601414458564,0.06856040784612223,0.06860916860916869,0.06919128490557061
0.08297416868845443,0.08370795870795873,0.08381023738166599,0.08028994814709116,0.08182056039198915,0.08174801389087122,0.08207815993530292
0.07606718678147252,0.07618730475873334,0.07668284096855528,0.07361765218908092,0.07454450311593179,0.07495678924250368,0.07471409542838131
0.06255926613069458,0.06343814915243468,0.06578778364492645,0.06064966779252481,0.06408274265417131,0.06390831390831396,0.06266257551971831
0.07704081632653062,0.0773155416012559,0.0783359497645212,0.07339089481946624,0.07472527472527471,0.07394034536891679,0.0751883830455259
