,Algorithm,Iteration,statistic.mean_squared_error.sum,statistic.mean_squared_error.min,statistic.mean_squared_error.max,statistic.mean_squared_error.median,statistic.mean_squared_error.deviation,statistic.wasserstein_distance.sum,statistic.wasserstein_distance.min,statistic.wasserstein_distance.max,statistic.wasserstein_distance.median,statistic.wasserstein_distance.deviation,outlier.total.sum,outlier.total.min,outlier.total.max,outlier.total.median,outlier.total.deviation,attacker.similarity.sum,attacker.similarity.min,attacker.similarity.max,attacker.similarity.median,attacker.similarity.deviation,attacker.consistency.sum,attacker.consistency.min,attacker.consistency.max,attacker.consistency.median,attacker.consistency.deviation,attacker.downstream.sum,attacker.downstream.min,attacker.downstream.max,attacker.downstream.median,attacker.downstream.deviation,attacker.privacy.sum,attacker.privacy.min,attacker.privacy.max,attacker.privacy.median,attacker.privacy.deviation,kl.kl_div.sum,kl.kl_div.min,kl.kl_div.max,kl.kl_div.median,kl.kl_div.deviation,numeric.mean_diff.sum,numeric.mean_diff.min,numeric.mean_diff.max,numeric.mean_diff.median,numeric.mean_diff.deviation,numeric.median_diff.sum,numeric.median_diff.min,numeric.median_diff.max,numeric.median_diff.median,numeric.median_diff.deviation,numeric.std_dev_diff.sum,numeric.std_dev_diff.min,numeric.std_dev_diff.max,numeric.std_dev_diff.median,numeric.std_dev_diff.deviation,numeric.autocorrelation.sum,numeric.autocorrelation.min,numeric.autocorrelation.max,numeric.autocorrelation.median,numeric.autocorrelation.deviation,numeric.t_test_stat.sum,numeric.t_test_stat.min,numeric.t_test_stat.max,numeric.t_test_stat.median,numeric.t_test_stat.deviation,numeric.t_test_p_val.sum,numeric.t_test_p_val.min,numeric.t_test_p_val.max,numeric.t_test_p_val.median,numeric.t_test_p_val.deviation,numeric.mann_whitney_u_stat.sum,numeric.mann_whitney_u_stat.min,numeric.mann_whitney_u_stat.max,numeric.mann_whitney_u_stat.median,numeric.mann_whitney_u_stat.deviation,numeric.mann_whitney_u_p_val.sum,numeric.mann_whitney_u_p_val.min,numeric.mann_whitney_u_p_val.max,numeric.mann_whitney_u_p_val.median,numeric.mann_whitney_u_p_val.deviation
11,CGAN-tsgm,30,91.20466653315302,1.9625882361376192,47.50738584962909,18.240933306630602,160.44383284028615,2.229098839150797,0.31888818589649753,0.5570656869763284,0.44581976783015936,28.471501510901597,250,18,93,50.0,86.0,0.7784028607289323,0.11980235219727695,0.1995854280058716,0.15568057214578646,28.201884959011203,4.0,0.3333333333333333,1.0,0.8,58.333333333333336,0.99,0.0,0.99,0.198,400.0,4.96,0.96,1.0,0.992,3.2258064516129057,0.0,0.0,0.0,0.0,,2.2095828342480845,0.3037103538535385,0.5570656869763284,0.4419165668496169,31.274277400672695,2.4358741054550332,0.2705618764359625,0.7280599784669104,0.4871748210910066,49.44532166840068,0.4173645350870851,0.007216543283109014,0.25546733186912496,0.08347290701741703,206.04820294065053,3.0555065178474754,0.38100916609816726,1.006919172741985,0.6111013035694951,64.77123626810871,102.71538973586857,8.669589280000357,26.634416464761944,20.543077947173714,57.79800231350869,2.3995438573006416e-17,2.516200435909365e-112,2.3995438573006416e-17,4.799087714601283e-18,400.0,31727.0,1192.0,19557.0,6345.4,208.20752040848492,9.063392861873529e-13,3.880927702149609e-55,9.063392861873529e-13,1.8126785723747058e-13,400.0
12,CGAN-tsgm,50,16.471928799785083,1.420476975699987,6.542820783265949,3.2943857599570165,98.60518044952077,0.7095799693506599,0.07350329978607675,0.2281179616406226,0.14191599387013198,60.74154534644942,324,55,84,64.8,29.629629629629633,3.4822117031860973,0.23307207237305594,1.3775623117342,0.6964423406372194,97.7999083849182,4.666666666666667,0.6666666666666666,1.0,0.9333333333333333,28.571428571428577,0.14,0.0,0.14,0.028000000000000004,400.0,2.8000000000000003,0.35,0.69,0.56,37.500000000000014,1.373599811678985,0.0,0.7029503421540098,0.274719962335797,155.87887249881615,0.6183082058214784,0.06540889996493054,0.19472590404970935,0.12366164116429568,57.46669882134135,0.7681049604105095,0.024786224229763197,0.29337662710734924,0.1536209920821019,90.97430834879371,0.3392453543775569,0.022492972723557603,0.13224247558219693,0.06784907087551137,94.90683346988462,3.3422152222309274,0.600294616682169,0.721317811728259,0.6684430444461855,10.195098644564169,26.15285505215691,2.8648660279997724,7.343763895575686,5.230571010431381,45.22842683358393,0.004282007059057042,5.131095648515344e-13,0.0042814283584330145,0.0008564014118114084,399.93242647477615,187191.0,20462.0,57204.0,37438.2,52.795807490744764,0.011001311810133012,9.442061516552298e-25,0.010996930176536402,0.0022002623620266024,399.80085858522006
13,CGAN-tsgm,70,28.56798859638987,1.637995702233698,14.817394006210536,5.713597719277974,159.33561889063142,1.2021533886751679,0.11888771313790268,0.31638224228965417,0.24043067773503357,50.552186493887106,232,11,67,46.4,76.29310344827586,5.26180170050506,0.6974637941430163,1.3866923085974376,1.052360340101012,33.723861726291446,4.333333333333333,0.6666666666666666,1.0,0.8666666666666666,23.076923076923073,0.0,0.0,0.0,0.0,,3.54,0.24,0.89,0.708,66.10169491525424,1.2780895108144104,0.0,0.9912285730920396,0.25561790216288205,287.77744622143865,1.143220520070664,0.11888771313790265,0.31638224228965406,0.2286441040141328,48.00315816122945,0.8996943129624895,0.0006656373936804183,0.33967752670727536,0.1799388625924979,99.63007580236413,0.5946275293995869,0.0058429355238218406,0.18882574992515117,0.11892550587991738,95.08689453907253,2.4159199725979725,0.15084596117302118,0.6770447182263384,0.4831839945195945,68.78084479536626,53.695842236707776,4.418030949198024,15.820555793359627,10.739168447341555,58.8605861723708,1.137441434832753e-05,3.0702085544105267e-49,1.1335368297790151e-05,2.2748828696655058e-06,398.28360171602515,286561.0,41558.0,64740.0,57312.2,27.48838816168285,0.002416232024846605,4.5520860240615585e-43,0.002416232024846605,0.00048324640496932104,400.0
14,CGAN-tsgm,100,13.420867081780917,1.404143376798907,6.898740084917448,2.6841734163561837,157.01543882669918,0.9053065791740105,0.12684299115672368,0.31354257108503425,0.1810613158348021,73.16927673888458,292,65,87,58.4,48.97260273972603,1.4884990589951046,0.123343511960921,0.6868820456980865,0.29769981179902094,130.72975476444205,3.0,0.3333333333333333,1.0,0.6,66.66666666666667,0.1,0.0,0.1,0.02,400.0,1.1600000000000001,0.050000000000000044,0.64,0.23200000000000004,175.86206896551718,1.5292439120971306,0.0,1.0031716825229977,0.30584878241942615,227.99597061900246,0.757635090822992,0.057477077715753944,0.2950833677820711,0.1515270181645984,94.7397707394549,1.0342484971923982,0.14389596970139906,0.38202148793308166,0.20684969943847964,84.68554170981567,0.5236993894046221,0.058574957732245886,0.19870339832584535,0.10473987788092443,89.7113137288027,1.406791776900926,0.3407392306686842,0.36401002279826455,0.28135835538018517,29.37594204600621,28.082616087370873,3.3238478494395856,10.563153032296361,5.616523217474175,88.07280987341403,0.0009283343403989889,1.6758109856793562e-24,0.0009283285314397681,0.0001856668680797978,399.99687130004355,85001.0,17760.0,25718.0,17000.2,51.280573169727404,1.7562922684617318e-05,1.519372965712725e-15,1.75626630198257e-05,3.5125845369234636e-06,399.9926075859844
15,CGAN-tsgm,140,19.74507097719575,0.46266810409987014,16.463137908998164,3.9490141954391498,316.892345639375,0.5150786808614707,0.033197288018688834,0.2746948993015842,0.10301573617229413,166.65333812899817,315,25,80,63.0,60.317460317460316,1.7495090601803356,0.03663106715884747,0.6240679471586782,0.34990181203606713,89.5310438817986,5.0,1.0,1.0,1.0,0.0,0.07000000000000003,0.0,0.030000000000000027,0.014000000000000007,114.28571428571436,2.5,0.20999999999999996,0.98,0.5,96.0,0.9370685384974199,0.0,0.5915301984128154,0.18741370769948398,215.62803258837832,0.4221935759238522,0.011215779040174623,0.2722442973944758,0.08443871518477045,222.41643752956867,0.37724623443310035,0.012322959760936891,0.25818361824474406,0.07544924688662007,242.19508994267977,0.1887741761080634,0.015335359413060357,0.05551999609823416,0.03775483522161268,59.38173396057715,1.745891643560838,0.09078941777616933,0.6400566002047081,0.3491783287121676,83.30364389031584,18.872118965333865,0.48076392128424955,12.496307888037654,3.774423793066773,231.07855856017235,0.937097499866845,7.444022605552361e-33,0.6308160724765853,0.18741949997336899,236.57974360523846,142908.0,10622.0,38288.0,28581.6,62.83623030201249,1.1714558880070822,1.6934873250132843e-29,0.7444875331523834,0.23429117760141643,217.76165913465556
16,CGAN-tsgm,210,11.180573430647016,0.08109999931175618,8.98530156287493,2.2361146861294032,301.82650821134825,0.4020121918436124,0.023512705154557573,0.1882584765690844,0.08040243836872249,134.14523289174173,367,44,86,73.4,40.054495912806544,1.9507300210601062,0.05917847956837877,1.1831111061001198,0.3901460042120212,203.248295081133,4.666666666666666,0.6666666666666666,1.0,0.9333333333333332,28.57142857142857,0.0,0.0,0.0,0.0,,2.7199999999999998,0.42000000000000004,0.73,0.5439999999999999,34.191176470588246,0.2061209654581575,0.0,0.13760989068448604,0.0412241930916315,233.80857298677077,0.30815030431707974,0.005058809775693285,0.16969157518860223,0.06163006086341595,175.33897064400333,0.2755200282686303,1.9456245736737543e-06,0.14906853919944835,0.055104005653726064,170.5221470399013,0.1927462683050762,0.0026547464511168517,0.10693048695248956,0.03854925366101524,177.38665939628316,0.9581080926306388,0.01610003430472562,0.5681154248796494,0.19162161852612775,196.47773004390234,14.140321452817386,0.21802782813741703,7.747762331978499,2.828064290563477,173.9599081191608,1.549995794318835,2.8414778179880907e-14,0.8274631690139995,0.309999158863767,166.9243271649129,156680.0,17788.0,38420.0,31336.0,43.23461833035486,1.9960816183374603,1.6870109874491303e-15,0.941915289960295,0.39921632366749205,135.94107608305563
17,CGAN-tsgm,300,17.195802712331275,0.06316359025331428,8.341679923304094,3.4391605424662552,142.54988449367923,0.509153046991332,0.019663099459116255,0.21501430197752597,0.10183060939826641,111.14898874521164,348,49,86,69.6,29.597701149425284,1.9971976766464212,0.18711439780777,0.6531133915620579,0.3994395353292842,63.50744826088728,5.0,1.0,1.0,1.0,0.0,0.30999999999999994,0.0,0.30999999999999994,0.061999999999999986,400.0,2.14,0.35,0.48,0.42800000000000005,18.224299065420574,2.043459713946153,0.0,1.6403664125973003,0.40869194278923054,301.36989278579085,0.34010339385930205,0.0019002931115013055,0.1801924999912976,0.06802067877186041,164.90841203696095,0.6229144642368478,0.012848467541326736,0.35661339877216247,0.12458289284736956,186.24588065157616,0.2672814771767523,0.004547205852668712,0.11310023356456059,0.053456295435350465,111.57514310235533,0.5812482041192464,0.0219674835160929,0.3208043081558767,0.11624964082384928,175.96154782274547,13.644727509893848,0.08241447728371312,7.675005871601003,2.7289455019787696,181.2443805138587,1.1604336981111465,4.830525108533007e-14,0.9343377909920432,0.2320867396222293,302.58129030244356,149953.0,19742.0,37255.0,29990.6,34.1727074483338,1.2329750825738046,1.683820457875035e-12,0.923525450253076,0.24659501651476093,274.51099511485654
18,CGAN-tsgm,500,13.678356276254203,0.03905901871030218,9.609823742490612,2.7356712552508404,251.27845584682515,0.45548139054168807,0.01800452301716625,0.20287140429444345,0.09109627810833762,122.6999922578347,289,23,80,57.8,60.207612456747405,2.3209694520336877,0.04981904486636976,1.018399253882326,0.46419389040673753,119.39092153711476,4.666666666666666,0.6666666666666666,1.0,0.9333333333333332,28.57142857142857,0.15999999999999995,0.0,0.09,0.03199999999999999,181.2500000000001,3.42,0.45999999999999996,0.87,0.6839999999999999,32.748538011695906,0.9803661499653211,0.0,0.7764593054822144,0.19607322999306423,296.0047506279569,0.36623152922760127,0.00024599669191804896,0.20287140429444345,0.07324630584552025,176.97151679199817,0.49479452264045115,0.00419664130619446,0.23760618531980443,0.09895890452809022,140.10591715105147,0.16561022926107974,0.0037811572088013723,0.0691175695648135,0.033122045852215946,108.6754238346342,0.6067595415561492,0.009829543201069546,0.3204381595692218,0.12135190831122984,164.05695965439432,19.104939573569794,0.010617574908636037,9.594422772475511,3.820987914713959,151.09796174777367,2.2385906716585393,1.0498774410946104e-20,0.9915312138187491,0.4477181343317079,121.46326846884831,164232.0,15697.0,54744.0,32846.4,66.66666666666666,1.4779198470604606,6.614604320281281e-20,0.9081091038513244,0.29558396941209214,207.22542418573195
19,CGAN-tsgm,1400,1.1448440306417,0.03245933143364375,0.830382863276131,0.22896880612834,262.6620050639957,0.13377325553129646,0.01421102954587391,0.07452004907186509,0.02675465110625929,178.53119360779485,239,76,82,47.8,71.54811715481173,1.2345515155532278,0.008819499734570245,1.162721453334762,0.24691030311064557,370.90843868662813,2.333333333333333,0.3333333333333333,1.0,0.4666666666666666,114.28571428571432,0.01,0.0,0.01,0.002,400.0,1.5899999999999999,0.44999999999999996,0.6699999999999999,0.31799999999999995,110.69182389937109,0.09307113951303245,0.0,0.06990645302343491,0.01861422790260649,275.55386873524924,0.10789553707748281,0.0017648931817878521,0.07397035960059065,0.02157910741549656,242.78692893233602,0.059650896928455245,0.007740861644522701,0.04156136765071472,0.01193017938569105,248.3716908780354,0.10406662163214067,0.005628010527081062,0.09254799747751466,0.020813324326428136,344.65745128470417,0.11332308312928319,0.004898054272302721,0.05570977197191829,0.022664616625856636,145.8006366997733,4.382529611406796,0.07658922561954877,3.440602940228906,0.8765059222813593,292.536188605976,1.3266937725245924,0.0006105761001013797,0.9389695279021318,0.2653387545049185,253.87575767215208,104143.0,32978.0,36627.0,20828.6,75.8495530184458,1.6324068657321562,0.34969092215802955,0.8309373059921799,0.3264813731464312,154.51292917084535
20,CGAN-tsgm,2100,1.7185316699067272,0.0056240138065409,1.4566721530180575,0.3437063339813454,323.81300808297533,0.1687531757961189,0.009101046910942618,0.0925750822363494,0.03375063515922378,174.29137792403696,245,76,91,49.0,85.71428571428571,0.31941554485461887,0.016570446572542846,0.2802605559460128,0.06388310897092378,338.7083854569016,2.3333333333333335,0.3333333333333333,1.0,0.4666666666666667,114.28571428571428,0.0,0.0,0.0,0.0,,1.44,0.31999999999999995,0.6,0.288,108.33333333333334,0.11223513950550265,0.004791223552084212,0.08261299107736648,0.02244702790110053,268.03532049477315,0.13722977205828196,0.001424264103008388,0.0688199351686294,0.02744595441165639,150.74710150870663,0.14873215456665248,0.0009707872769995074,0.14231651769092957,0.029746430913330495,378.43224656290505,0.16823435896905725,0.004713105443503091,0.1416566871826229,0.03364687179381145,321.0099769473289,0.03736990246472416,0.0038065607461917894,0.02835460482699137,0.0074739804929448315,279.37755997299024,4.748790812790833,0.061775233057209604,2.874632131216426,0.9497581625581667,202.66990530237985,1.0252125170825164,0.0041525543002406086,0.9507572954857699,0.20504250341650326,363.68790843062163,108083.0,34555.0,38954.0,21616.6,80.20410240278306,1.7484282568592333,0.06740360339180386,0.8439486491940569,0.34968565137184665,141.34494677810608
