,Algorithm,Iteration,statistic.mean_squared_error.sum,statistic.mean_squared_error.min,statistic.mean_squared_error.max,statistic.mean_squared_error.median,statistic.mean_squared_error.deviation,statistic.wasserstein_distance.sum,statistic.wasserstein_distance.min,statistic.wasserstein_distance.max,statistic.wasserstein_distance.median,statistic.wasserstein_distance.deviation,outlier.total.sum,outlier.total.min,outlier.total.max,outlier.total.median,outlier.total.deviation,attacker.similarity.sum,attacker.similarity.min,attacker.similarity.max,attacker.similarity.median,attacker.similarity.deviation,attacker.consistency.sum,attacker.consistency.min,attacker.consistency.max,attacker.consistency.median,attacker.consistency.deviation,attacker.downstream.sum,attacker.downstream.min,attacker.downstream.max,attacker.downstream.median,attacker.downstream.deviation,attacker.privacy.sum,attacker.privacy.min,attacker.privacy.max,attacker.privacy.median,attacker.privacy.deviation,kl.kl_div.sum,kl.kl_div.min,kl.kl_div.max,kl.kl_div.median,kl.kl_div.deviation,numeric.mean_diff.sum,numeric.mean_diff.min,numeric.mean_diff.max,numeric.mean_diff.median,numeric.mean_diff.deviation,numeric.median_diff.sum,numeric.median_diff.min,numeric.median_diff.max,numeric.median_diff.median,numeric.median_diff.deviation,numeric.std_dev_diff.sum,numeric.std_dev_diff.min,numeric.std_dev_diff.max,numeric.std_dev_diff.median,numeric.std_dev_diff.deviation,numeric.autocorrelation.sum,numeric.autocorrelation.min,numeric.autocorrelation.max,numeric.autocorrelation.median,numeric.autocorrelation.deviation,numeric.t_test_stat.sum,numeric.t_test_stat.min,numeric.t_test_stat.max,numeric.t_test_stat.median,numeric.t_test_stat.deviation,numeric.t_test_p_val.sum,numeric.t_test_p_val.min,numeric.t_test_p_val.max,numeric.t_test_p_val.median,numeric.t_test_p_val.deviation,numeric.mann_whitney_u_stat.sum,numeric.mann_whitney_u_stat.min,numeric.mann_whitney_u_stat.max,numeric.mann_whitney_u_stat.median,numeric.mann_whitney_u_stat.deviation,numeric.mann_whitney_u_p_val.sum,numeric.mann_whitney_u_p_val.min,numeric.mann_whitney_u_p_val.max,numeric.mann_whitney_u_p_val.median,numeric.mann_whitney_u_p_val.deviation
0,CGAN-keras,30,15.063989314144619,0.7507712900283088,6.679554338506295,3.012797862828924,121.706023524406,0.9537390550523038,0.0707337504106639,0.3157982458036361,0.19074781101046076,65.55799205806741,383,64,91,76.6,18.798955613577032,3.2933823257610353,0.6150229469120275,0.7295666326969351,0.658676465152207,10.762517152992068,4.666666666666667,0.6666666666666666,1.0,0.9333333333333333,28.571428571428577,0.7100000000000001,0.0,0.7100000000000001,0.14200000000000002,400.0,4.8,0.86,1.0,0.96,10.416666666666664,1.283170519400504,0.007426575911292428,0.6904490414425954,0.25663410388010083,169.04025264123607,0.7880338824459301,0.06879169410848096,0.31579824580363614,0.15760677648918603,100.37098203407784,0.90086044939842,0.08725251805844947,0.3904511108778003,0.180172089879684,116.71009707360183,0.6274538917764297,0.029838202638087563,0.26018041257382074,0.12549077835528594,107.33030425327775,0.41263492910249727,0.04166211467170783,0.1567019691973186,0.08252698582049946,89.87967104257709,36.25667916857453,2.6716094001147668,14.621016230140535,7.251335833714906,101.63203808821655,0.007715109467813561,4.5412428827185734e-43,0.007702726446093921,0.0015430218935627122,399.1974824355183,103442.0,6624.0,41955.0,20688.4,102.79480288470833,0.0012940329662759892,2.3030085427985102e-39,0.0012940327071954757,0.00025880659325519783,399.99989989416025
1,CGAN-keras,50,11.66411910138825,0.3530794807443335,5.750917678903179,2.33282382027765,146.5217316847661,0.6652608802939385,0.09764589349389097,0.22214459372173526,0.1330521760587877,66.96051150909626,383,70,84,76.6,9.660574412532645,1.6149372362846675,0.22985053830650773,0.3984265986004174,0.3229874472569335,28.83607698733141,5.0,1.0,1.0,1.0,0.0,0.9299999999999999,0.0,0.9299999999999999,0.186,400.0,3.11,0.22999999999999998,0.95,0.622,63.022508038585215,0.7965186793907573,0.035128185012058756,0.3093303187775361,0.15930373587815144,94.17643727711274,0.5573430522745456,0.010826331345774931,0.22214459372173528,0.11146861045490912,99.28892341543668,0.5825189147926776,0.0034154514838812267,0.21335293060472282,0.11650378295853552,97.06837718299946,0.2583335563930099,9.131983871152327e-05,0.09833165730437135,0.051666711278601986,99.82325207768868,0.5062340112594961,0.006610524111334226,0.22038531547403484,0.10124680225189922,117.6713837595802,23.02793437329668,0.6264746616398643,9.80454631299986,4.605586874659336,112.8837557477423,0.5326472980184045,1.6639345713423037e-21,0.5311828141227668,0.1065294596036809,398.62527802066586,136562.0,8405.0,41978.0,27312.4,69.22643195032293,0.4513629572347838,8.708304889294699e-35,0.4501116186919135,0.09027259144695676,398.613822287792
2,CGAN-keras,70,10.017370494246016,0.34747530269260446,4.7862075211613435,2.0034740988492032,138.89540293585748,0.4748058354984102,0.059887196817340185,0.12864645959440207,0.09496116709968204,36.9350665683418,364,48,91,72.8,34.06593406593406,1.2639287422377905,0.10255979568795087,0.47705270477036027,0.2527857484475581,88.71819621956564,4.333333333333333,0.3333333333333333,1.0,0.8666666666666666,61.53846153846153,1.1400000000000001,0.0,0.63,0.22800000000000004,176.31578947368416,2.8800000000000003,0.27,0.8200000000000001,0.5760000000000001,53.125,0.8670584757531044,0.09555780596342169,0.33217986570147234,0.17341169515062088,91.5556303240964,0.38875349884982513,0.03048903405918113,0.1286464595944019,0.07775069976996503,65.46019518154591,0.42238275059921737,0.016404258081847763,0.24684729845336362,0.08447655011984348,192.20807206635604,0.3106508790915331,0.011471130057604861,0.17190711906029085,0.06213017581830662,176.68860870926187,0.38847020527968207,0.004659382274285417,0.16769756832066873,0.07769404105593641,115.84353966082624,15.756015916541292,1.249207209507786,4.522627986297724,3.1512031833082585,60.35777013285705,0.21811673470573884,7.034628235533413e-06,0.21195559125288135,0.043623346941147764,385.8764998908281,153978.0,23548.0,42375.0,30795.6,37.60082609203913,0.6001339574621837,1.1726751993721123e-07,0.5939154163497816,0.12002679149243674,394.8190391202835
3,CGAN-keras,100,10.732663053696278,0.24022745476980367,4.427155779424819,2.1465326107392557,106.2468446682544,0.48872623836505497,0.06432354463152729,0.1347514560567603,0.09774524767301099,37.8598543302554,327,40,86,65.4,38.83792048929664,1.507743537082273,0.04798990522339355,0.6585814910928885,0.30154870741645456,118.39970621507359,4.666666666666667,0.6666666666666666,1.0,0.9333333333333333,28.571428571428577,2.11,0.0,0.87,0.422,106.1611374407583,3.09,0.31000000000000005,0.97,0.618,56.957928802588995,0.9403674690466155,0.0,0.39790160195180074,0.1880734938093231,111.56708151293788,0.40543480681679867,0.04654908624758036,0.11656756627547626,0.08108696136335973,43.75623937013003,0.47116977715252917,0.02357491561880895,0.18838920600444964,0.09423395543050583,99.91647930281344,0.3237091852632402,0.020635034685744624,0.20274567983615002,0.06474183705264805,213.16022075690756,0.2590832084691496,0.003146955075111868,0.148628039626934,0.05181664169382992,186.834566595681,17.523711971865712,1.9857636853139398,5.56644776971016,3.5047423943731424,58.826160195028365,0.052888809217503746,3.551838348360689e-08,0.04740138362438469,0.01057776184350075,348.1229992288901,155630.0,18001.0,41821.0,31126.0,42.16731992546424,0.028111562641569526,3.724593792357074e-15,0.016175327682598245,0.005622312528313906,187.69883568619616
4,CGAN-keras,140,7.917673456574848,0.4753189489754926,4.8007360401458605,1.5835346913149695,203.16582683511166,0.44653629950729845,0.05191198843793573,0.1348666369662783,0.08930725990145968,51.01419203219106,371,51,87,74.2,31.266846361185983,2.1879621183263214,0.08296561578627479,0.7010327898526442,0.4375924236652643,81.04043596290889,4.666666666666667,0.6666666666666666,1.0,0.9333333333333333,28.571428571428577,0.9,0.0,0.9,0.18,400.0,3.44,0.25,1.0,0.688,63.662790697674424,0.2847453458811297,0.0,0.15985744956278455,0.05694906917622594,180.7024800846419,0.39879586285047186,0.032449182374294075,0.13486663696627826,0.07975917257009438,69.09232207462288,0.4254524830702287,0.01634875612461867,0.13343379684092316,0.08509049661404575,80.78662509307766,0.31794676554666285,0.04597939784968136,0.07432996655085855,0.06358935310933257,27.693244857159467,0.3365709535907507,0.024714571494807158,0.18470960043430057,0.06731419071815013,174.3991994313567,17.622821426427194,1.4181840520321791,6.417942873328346,3.5245642852854386,82.09180919531973,0.2163060458540579,2.3674753749098215e-10,0.15652742042731346,0.04326120917081158,261.8193375254125,145798.0,18573.0,42693.0,29159.6,46.41147340841439,0.6718946567520184,2.978160428444715e-14,0.6584643292459045,0.13437893135040369,390.00563007076363
5,CGAN-keras,210,7.3761868565883875,0.6260886913982275,3.44702438895808,1.4752373713176774,133.65896607399583,0.35524539038327435,0.03404704111772517,0.10977246816761227,0.07104907807665486,54.502311837429794,373,65,85,74.6,13.941018766756041,1.634155060485285,0.11167082234076418,0.5672813040866252,0.326831012097057,73.57021919271332,5.0,1.0,1.0,1.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.030000000000000006,400.0,2.9399999999999995,0.20999999999999996,0.98,0.5879999999999999,66.66666666666671,0.4209303785629767,0.0,0.1373498691725362,0.08418607571259534,100.0,0.27131831163853726,0.008977318483247398,0.10734793430293033,0.05426366232770745,97.82655592731277,0.2594068213676066,0.01823486236240703,0.10892745747025634,0.05188136427352132,109.95488263567042,0.31353827798868705,0.0026965364689719024,0.15371840419831947,0.06270765559773742,145.1349882770388,0.4234012288282654,0.009575910275353317,0.21467827353333824,0.08468024576565308,153.51635625556165,10.896787810679845,0.38640528074958413,3.058558615331626,2.179357562135969,82.26976208663659,0.7569916062525276,0.0022983612173042164,0.699299544740712,0.1513983212505055,361.8938565267461,176169.0,28177.0,42388.0,35233.8,20.30493446633629,0.48980883875354303,0.0006317242373413467,0.4792068426769879,0.09796176775070861,389.17741449548464
6,CGAN-keras,300,6.378450721178616,0.17662900571224205,3.687350207139397,1.2756901442357234,189.04747942130723,0.3170070705452444,0.03908383078769349,0.09966274929430553,0.06340141410904888,57.19325932208395,421,77,94,84.2,11.638954869358665,1.8395878422937177,0.23667235085467633,0.5639870239910234,0.36791756845874357,53.2916806211895,3.6666666666666665,0.3333333333333333,1.0,0.7333333333333333,54.54545454545454,0.55,0.0,0.55,0.11000000000000001,400.0,3.0999999999999996,0.43999999999999995,0.97,0.6199999999999999,56.451612903225836,0.5905134062958679,0.0,0.2702027157377304,0.11810268125917359,128.78626704907472,0.27552031520689035,0.020249271889029752,0.09966274929430552,0.05510406304137807,80.8627963049984,0.22417390827620043,0.009716727299256989,0.12049468802569963,0.04483478165524009,168.75270398828127,0.2786679991951575,0.025484634091843206,0.11350482550708471,0.0557335998390315,103.65600972287228,0.5988694055715265,0.000587105747430372,0.28281262365946286,0.11977388111430529,136.122116966021,10.921871375233446,0.9552344090380046,3.146565476485652,2.184374275046689,56.26965488697731,0.5639541195023625,0.0017133402948321423,0.3397484428183176,0.1127908239004725,201.21993178994268,166797.0,25695.0,41608.0,33359.4,24.726463905226108,0.7004166979997041,1.6739561895701544e-05,0.42445559151736045,0.14008333959994082,203.0021933582884
7,CGAN-keras,500,4.010613992948394,0.14763073447397276,2.034032391103385,0.8021227985896788,153.58117169586677,0.3371454499850526,0.030820313104126505,0.0915475657678337,0.06742908999701051,54.292260053497785,387,63,85,77.4,18.604651162790702,2.6800145928446266,0.23281249628074205,0.7712313910933831,0.5360029185689253,56.56506929060604,4.666666666666666,0.6666666666666666,1.0,0.9333333333333332,28.57142857142857,0.0,0.0,0.0,0.0,,3.68,0.41000000000000003,1.0,0.736,44.29347826086956,0.35268163089629867,0.0,0.256639901527556,0.07053632617925973,263.8407547273387,0.3040552919422446,0.013711742303923913,0.09154756576783374,0.06081105838844893,77.45189334424006,0.2162724219835996,0.0070517744133089776,0.09242900048800684,0.043254484396719924,113.68651546107881,0.29079637349752263,0.01761504605763531,0.08389014448268133,0.05815927469950453,69.71240417173674,0.44224535222863076,0.0037470132846305626,0.18887582210658987,0.08844907044572616,113.54189609317294,13.743777593075249,0.6164065002395944,5.099709128563983,2.7487555186150496,85.5279268755576,0.5641582755841034,4.2524223362240824e-07,0.5378020602122153,0.11283165511682067,376.6411160550645,194883.0,28798.0,46103.0,38976.6,26.114643144861272,0.5169559826539338,2.802735438510298e-07,0.5084092095570006,0.10339119653078677,391.73355819091597
8,CGAN-keras,700,3.987687203468047,0.10684184817989051,2.1598024012826595,0.7975374406936094,170.80890389350293,0.27596339383024276,0.02412074668198972,0.08525550604130175,0.05519267876604855,56.297198792917705,411,74,87,82.2,9.975669099756693,2.872213938712054,0.029727241559445793,0.8155552766325035,0.5744427877424109,94.82503006499996,4.666666666666667,0.6666666666666666,1.0,0.9333333333333333,28.571428571428577,0.86,0.0,0.86,0.172,400.0,3.21,0.36,1.0,0.642,55.7632398753894,0.6094956026625964,0.0,0.2292587478451057,0.12189912053251928,100.0,0.25236814073736863,0.01901154742573974,0.07533948939668844,0.05047362814747373,62.33370153183392,0.27627083009744335,0.02585946323216151,0.07985750135978203,0.05525416601948867,53.19907059489301,0.19410930349018898,0.008583267338940326,0.07232277328127432,0.038821860698037794,86.2939384688735,0.6065201265828748,0.003180589522981392,0.31190252325941853,0.12130402531657496,157.12462751786376,11.897100497272175,0.8678666716953355,4.307374636907773,2.379420099454435,81.02623567378407,0.6327724838225349,1.8579664751804973e-05,0.38572823186372707,0.12655449676450697,204.79219761071897,199511.0,31886.0,43831.0,39902.2,20.08961911874533,0.24077095259018463,4.4043477635505974e-05,0.14976259850093973,0.048154190518036925,211.00636702603012
9,CGAN-keras,1400,6.342460991804002,0.022161967176700697,4.509002577776662,1.2684921983608004,255.46159318940917,0.2883775121271653,0.011664933482384397,0.11987365999517902,0.05767550242543305,107.84155309294465,426,79,91,85.2,7.276995305164323,2.3656845000713655,0.041011842308937584,0.7938845699884889,0.4731369000142731,91.33192902356583,5.0,1.0,1.0,1.0,0.0,1.06,0.0,0.81,0.21200000000000002,282.07547169811323,2.98,0.38,1.0,0.596,67.78523489932886,0.4385741063858414,0.0,0.2625715857550359,0.08771482127716827,199.34688565954127,0.2647500218635443,0.0048361935887649005,0.11987365999517896,0.05295000437270886,126.3902740241575,0.271137482248486,0.0177207851854432,0.0913435791281681,0.054227496449697196,68.44513412656016,0.1675582606251545,0.0006786991537096887,0.07667157451727041,0.0335116521250309,128.79079262105978,0.43506213273364436,9.892340778105968e-05,0.20944457080872014,0.08701242654672887,140.70650494529158,12.2763164486886,0.21902521470684977,5.706719101670923,2.45526328973772,132.4279895163722,1.1121238152804263,1.6233953817563116e-08,0.8266864119626761,0.22242476305608525,271.6701326795272,171808.0,19987.0,41842.0,34361.6,41.83332557273235,0.35869016015226285,3.78145154990881e-12,0.17770781597310048,0.07173803203045256,147.71771812427764
