,Algorithm,Iteration,statistic.mean_squared_error.sum,statistic.mean_squared_error.min,statistic.mean_squared_error.max,statistic.mean_squared_error.median,statistic.mean_squared_error.deviation,statistic.wasserstein_distance.sum,statistic.wasserstein_distance.min,statistic.wasserstein_distance.max,statistic.wasserstein_distance.median,statistic.wasserstein_distance.deviation,outlier.total.sum,outlier.total.min,outlier.total.max,outlier.total.median,outlier.total.deviation,attacker.similarity.sum,attacker.similarity.min,attacker.similarity.max,attacker.similarity.median,attacker.similarity.deviation,attacker.consistency.sum,attacker.consistency.min,attacker.consistency.max,attacker.consistency.median,attacker.consistency.deviation,attacker.downstream.sum,attacker.downstream.min,attacker.downstream.max,attacker.downstream.median,attacker.downstream.deviation,attacker.privacy.sum,attacker.privacy.min,attacker.privacy.max,attacker.privacy.median,attacker.privacy.deviation,kl.kl_div.sum,kl.kl_div.min,kl.kl_div.max,kl.kl_div.median,kl.kl_div.deviation,numeric.mean_diff.sum,numeric.mean_diff.min,numeric.mean_diff.max,numeric.mean_diff.median,numeric.mean_diff.deviation,numeric.median_diff.sum,numeric.median_diff.min,numeric.median_diff.max,numeric.median_diff.median,numeric.median_diff.deviation,numeric.std_dev_diff.sum,numeric.std_dev_diff.min,numeric.std_dev_diff.max,numeric.std_dev_diff.median,numeric.std_dev_diff.deviation,numeric.autocorrelation.sum,numeric.autocorrelation.min,numeric.autocorrelation.max,numeric.autocorrelation.median,numeric.autocorrelation.deviation,numeric.t_test_stat.sum,numeric.t_test_stat.min,numeric.t_test_stat.max,numeric.t_test_stat.median,numeric.t_test_stat.deviation,numeric.t_test_p_val.sum,numeric.t_test_p_val.min,numeric.t_test_p_val.max,numeric.t_test_p_val.median,numeric.t_test_p_val.deviation,numeric.mann_whitney_u_stat.sum,numeric.mann_whitney_u_stat.min,numeric.mann_whitney_u_stat.max,numeric.mann_whitney_u_stat.median,numeric.mann_whitney_u_stat.deviation,numeric.mann_whitney_u_p_val.sum,numeric.mann_whitney_u_p_val.min,numeric.mann_whitney_u_p_val.max,numeric.mann_whitney_u_p_val.median,numeric.mann_whitney_u_p_val.deviation
76,TCGAN,30,41.68286022726798,1.6457555108544792,17.620170554191933,8.336572045453597,111.35990258491447,1.6801839162414653,0.11341139446477308,0.5417035236523867,0.33603678324829306,66.25030350294273,236,13,83,47.2,75.84745762711863,6.864163445362715,1.3145979622220916,1.3935826383610397,1.372832689072543,4.241939117125311,4.333333333333333,0.6666666666666666,1.0,0.8666666666666666,23.076923076923073,0.0,0.0,0.0,0.0,,4.8100000000000005,0.81,1.0,0.9620000000000001,15.800415800415802,0.29485627400046566,0.0,0.19088356475915505,0.05897125480009313,223.68916925073398,1.6800711606373633,0.11329863886067094,0.5417035236523869,0.33601423212747267,66.28159523383248,1.654895509569295,0.018931531570422398,0.5956688595849899,0.330979101913859,94.28014292716598,0.9201120677205115,0.10812414259698694,0.3417791463695561,0.1840224135441023,85.72691216640645,3.917558471221798,0.470363908444097,1.1456265788562998,0.7835116942443596,46.216908729253085,75.99913259861007,5.2887367506864,25.04856641664203,15.199826519722015,65.20528215355496,1.5917738088818125e-07,1.2675467920859052e-102,1.5917738088818125e-07,3.183547617763625e-08,400.0,320551.0,49669.0,69901.0,64110.2,22.525588751867872,1.1532003411821843e-11,1.2174377068858637e-58,1.1532003411821843e-11,2.3064006823643687e-12,400.0
77,TCGAN,50,36.491325540563984,1.3961830128025376,14.888285830229695,7.298265108112797,103.99760230249493,1.5693054105796445,0.0986370462771351,0.5181920060847103,0.3138610821159289,68.5730242143554,249,7,76,49.8,85.94377510040161,6.595920296325501,1.2488876023745485,1.3413569201091786,1.3191840592651,5.32878307593504,4.333333333333333,0.6666666666666666,1.0,0.8666666666666666,23.076923076923073,0.9,0.0,0.89,0.18,394.4444444444444,4.86,0.91,1.0,0.9720000000000001,6.378600823045273,0.3560526708068503,0.0,0.3560526708068503,0.07121053416137006,400.0,1.5582693961621232,0.08760103185961406,0.5181920060847105,0.31165387923242466,71.89156378371818,1.5440813559063398,0.006946084332150472,0.5714605872433511,0.308816271181268,97.75073887603763,0.8874414493685503,0.10437960904645519,0.33376725968017673,0.17748828987371007,88.05029893389886,4.246762713610991,0.38589484840029337,1.1574704046475712,0.8493525427221982,54.56599833521546,70.2691666707197,4.088688426057953,23.51025007665268,14.05383333414394,70.90695236776119,4.777720367895576e-05,2.793283836212767e-93,4.777720367895576e-05,9.555440735791153e-06,400.0,284542.0,34455.0,69900.0,56908.4,39.45533524049174,0.8011205690960225,1.2265999649803489e-58,0.8011205690960225,0.16022411381920448,400.0
78,TCGAN,70,26.255572107322152,1.0794327836483215,10.117704404745526,5.251114421464431,92.67727938641833,1.356519335537412,0.10314971082426752,0.4544475852833312,0.27130386710748244,67.50501573325997,212,6,91,42.4,114.62264150943398,6.089650738556087,1.1477589212097352,1.2465363390162614,1.2179301477112174,5.7615148646538366,3.6666666666666665,0.3333333333333333,1.0,0.7333333333333333,54.54545454545454,0.97,0.0,0.97,0.194,400.0,4.95,0.96,1.0,0.99,3.030303030303033,1.5389239442882985,0.0,1.5389239442882985,0.3077847888576597,400.0,1.2763630648286752,0.03824030844329307,0.45441691455023003,0.25527261296573506,85.0198154831337,1.362524011633607,0.056380630713385595,0.5104427014391748,0.2725048023267214,87.31512145139233,0.8643713881707334,0.09416211931157567,0.3308226280304312,0.1728742776341467,91.36602191943797,3.9907470032995476,0.24917488696644394,0.9754139329371487,0.7981494006599095,68.78092162188855,57.27258794800875,1.7845949209811676,20.25641322500998,11.45451758960175,84.42016517045468,0.0747068508681656,6.201624656896604e-74,0.0747068508681656,0.01494137017363312,400.0,261867.0,23368.0,69832.0,52373.4,55.38193052198254,7.408294385220203e-08,2.0413019939751913e-58,7.40829438379219e-08,1.4816588770440406e-08,399.9999999036207
79,TCGAN,100,7.031346561647994,0.981553272876906,1.6671385809102435,1.4062693123295988,30.20161470700917,0.7087354217978464,0.06119243996226841,0.29855055171128553,0.1417470843595693,110.6220054261952,335,52,87,67.0,29.850746268656714,4.5282528055684335,0.8110346058343875,1.039466696208215,0.9056505611136867,14.775691733682963,4.0,0.3333333333333333,1.0,0.8,58.333333333333336,0.0,0.0,0.0,0.0,,4.77,0.88,1.0,0.954,7.756813417190771,0.7497853185240029,0.0,0.3840912774315948,0.14995706370480058,156.13416796937383,0.4432159214937758,0.02803851863911555,0.2107544979132862,0.08864318429875516,137.75600976040963,0.5661464699528267,0.010852268805281673,0.264840093712124,0.11322929399056533,133.89715185735542,0.7873172993739986,0.07572267602827817,0.31568008499562095,0.15746345987479973,100.47831112476528,4.333931802168589,0.32906976383762593,1.177741199707156,0.8667863604337178,62.03565505195908,18.370834754950153,1.2938464332559152,6.041875018394797,3.6741669509900303,64.785311867571,0.2035540830600623,2.3353658118682736e-09,0.1960928146166068,0.040710816612012465,381.6725158953114,184996.0,11647.0,46907.0,36999.2,68.52094099331877,0.9393409261762917,3.318437156022336e-27,0.9393386210240189,0.18786818523525833,399.9987729948687
80,TCGAN,140,7.997744928446233,0.6449575120804717,3.2566317958472184,1.5995489856892466,103.59687793143351,0.7093246080945237,0.08189710314054835,0.2618372386022529,0.14186492161890474,84.56799299944828,365,48,89,73.0,34.24657534246575,3.8379712313782472,0.6701273975925627,0.9841266625860912,0.7675942462756494,28.20922868573498,4.666666666666666,0.6666666666666666,1.0,0.9333333333333332,28.57142857142857,0.14,0.0,0.14,0.028000000000000004,400.0,4.86,0.87,1.0,0.9720000000000001,10.493827160493835,0.0,0.0,0.0,0.0,,0.48590996453969554,0.0114303080381601,0.1786264133773594,0.09718199290793911,88.23824486807132,0.4925032155827206,0.07597841804943156,0.12354517235347351,0.09850064311654412,25.425751999707423,0.7348680912709784,0.07875810934140057,0.31224746618443805,0.1469736182541957,112.45137045234597,3.000458232879269,0.1094066266680388,0.8913792039796944,0.6000916465758538,81.76834700294242,20.507164108997095,0.5304125666429907,6.047188486300361,4.101432821799419,87.06762759044086,0.5963446377550325,2.262927169308505e-09,0.5959734775443827,0.11926892755100651,399.6888039338736,107524.0,18102.0,27917.0,21504.8,29.817529109780143,0.001050965989710015,5.4037610044227454e-15,0.0010509658210661268,0.000210193197942003,399.99991976719997
81,TCGAN,210,9.877493190437656,1.3131561004047438,2.8296243839642448,1.9754986380875312,43.235957211470804,0.7461636238983214,0.06708447075132618,0.3378719708924277,0.14923272477966426,126.40608579068781,313,22,89,62.6,64.85623003194888,3.746633515095292,0.5025035683564916,1.0711897326287068,0.7493267030190583,42.9536313483629,5.0,1.0,1.0,1.0,0.0,0.62,0.0,0.55,0.124,343.54838709677426,4.18,0.5800000000000001,1.0,0.836,30.62200956937798,1.1072506396114836,0.0,1.0,0.22145012792229674,351.56894212808214,0.6282567799636872,0.021623978817782274,0.31767671111448104,0.12565135599273744,152.82394177492404,0.5310787802028201,0.008826206269644976,0.2687076355416449,0.10621575604056402,152.98283941887576,0.6280501994385602,0.01834823931787577,0.32002244458463913,0.12561003988771205,154.77457444541875,2.2948742456984825,0.022017687985116274,0.7820733095137601,0.4589748491396965,95.20285522695062,24.595942291620744,0.9995783910029462,9.10841995836433,4.9191884583241485,85.16102880651484,0.317888883058605,6.603083190501747e-19,0.31781758358735585,0.06357777661172101,399.88785472684174,144626.0,18859.0,53046.0,28925.2,83.39026177865667,0.3284257728465716,6.92950106802721e-17,0.3284257728377509,0.06568515456931431,399.99999998657125
82,TCGAN,300,11.983969438742992,0.7281548633564918,5.9129869605162755,2.3967938877485984,146.7040236851811,0.48830877836482733,0.04823810821467035,0.2089674723163264,0.09766175567296546,113.97062839632358,332,52,83,66.4,24.99999999999999,2.9251433029369998,0.48336466160587016,0.8238010222091249,0.5850286605874,40.81378874361209,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.09,0.43999999999999995,0.94,0.618,52.10355987055016,0.8794332104218598,0.0,0.33543412616533774,0.17588664208437196,100.0,0.3048686243082942,0.002388819625654348,0.14815699014289663,0.06097372486165884,142.98497505121242,0.25890700281207757,0.017966694106833492,0.13336566342898926,0.051781400562415515,157.55514910848132,0.37539356202741425,0.006649422869276667,0.2397552494891554,0.07507871240548285,219.33852061059923,0.38064964235017457,0.008761892623623035,0.15681172981947322,0.07612992847003491,105.97908466601939,12.372115109053265,0.10867900308157373,4.221608445963659,2.474423021810653,95.60790527231482,1.396937970547351,2.7046663221314563e-05,0.9134844168210449,0.2793875941094702,226.95954869890232,192145.0,29465.0,51870.0,38429.0,34.9761898566187,1.2773302006429386,5.988720433915711e-15,0.9007794916283556,0.2554660401285877,252.60244029889537
83,TCGAN,500,14.187401985233812,0.5565099223600084,8.858254917816263,2.8374803970467624,212.18735209715973,0.5023770841778858,0.05808890362029405,0.16251207879387905,0.10047541683557717,61.743124748436394,304,51,68,60.8,16.118421052631575,3.0189475664556378,0.34791316581706033,1.1763197203689164,0.6037895132911275,94.8228139897709,4.333333333333333,0.6666666666666666,1.0,0.8666666666666666,23.076923076923073,0.13,0.0,0.13,0.026000000000000002,400.0,1.5899999999999999,0.19999999999999996,0.41000000000000003,0.31799999999999995,37.106918238993714,0.8259752358253449,0.0,0.4517043221551183,0.165195047165069,173.43696430786974,0.2998084741228931,0.030751522830963662,0.09618646483004475,0.05996169482457862,60.413185637003394,0.29362639728260265,0.011318275462406623,0.1347017909485968,0.05872527945652053,129.3761599692826,0.3632156794221981,0.032436203847426126,0.10853435347738255,0.07264313588443963,55.34856328473279,0.4578572239312648,0.009411930918207245,0.18788809678065355,0.09157144478625297,105.18197263265195,12.408311052281912,1.8693283257556974,4.469174988686874,2.481662210456382,80.08796563271942,0.19410010190168855,8.987773845939621e-06,0.061943205233463076,0.03882002038033771,99.97684758081556,199972.0,38162.0,45277.0,39994.4,13.20834916888364,0.37931080266406614,1.9930786171337387e-06,0.14358326359914128,0.07586216053281322,99.99737276317583
84,TCGAN,700,10.647532264968078,0.8871013812738973,5.436798068809928,2.1295064529936156,155.3078935810216,0.43091682993573893,0.03747439622844392,0.156821031499348,0.08618336598714779,81.96206391234956,374,71,81,74.8,8.28877005347594,1.9535214055690358,0.12618442080293663,0.6175719220381847,0.3907042811138072,67.70334319265349,5.0,1.0,1.0,1.0,0.0,0.41000000000000003,0.0,0.37,0.082,351.2195121951219,2.39,0.19999999999999996,0.5900000000000001,0.47800000000000004,58.158995815899594,0.7576705112083105,0.0,0.4068755865907041,0.1515341022416621,168.50430402908975,0.22311053554160476,0.014884210464491399,0.09937915922191544,0.04462210710832095,122.71283375451272,0.19213611751399454,0.0028147390359742896,0.08292308702060303,0.03842722350279891,115.79255398080788,0.34903376454092905,0.00572604594592821,0.15024974250267728,0.0698067529081858,115.23668734498382,0.2961258417535785,0.004862354629757815,0.19409827173001312,0.059225168350715694,227.72937103464997,8.912389880076761,0.6810383885158493,4.125775749365659,1.7824779760153522,131.46292997059305,1.1128766827945382,4.082832878457709e-05,0.4960447686335976,0.22257533655890765,122.86600856259402,170895.0,24960.0,38952.0,34179.0,26.97270253664531,1.1895634698124096,3.409280306035133e-06,0.489031713586469,0.2379126939624819,105.5509125812294
85,TCGAN,1400,8.174597913499513,0.3537645645316942,3.9448814547840017,1.6349195826999026,141.28902097248312,0.37781819098150116,0.02575316787505046,0.11496604078942592,0.07556363819630023,65.91857077057549,331,54,79,66.2,19.335347432024165,2.553385049540373,0.17435607871599262,1.1843737821611324,0.5106770099080746,131.92228339676538,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.4499999999999997,0.31999999999999995,0.6599999999999999,0.48999999999999994,34.69387755102041,0.1895675941543492,0.0,0.12610164798884638,0.03791351883086984,232.60338759738715,0.30206900435733397,0.010863778706805827,0.1149660407894259,0.06041380087146679,90.29764578795758,0.170292471848807,0.010909580717308964,0.07761244385183885,0.0340584943697614,127.87984403898527,0.1708555290230364,0.010584121965731608,0.09233923841449701,0.034171105804607284,170.2260762133338,0.8403853033393652,0.001606416554336576,0.5943457116415208,0.16807706066787304,253.61500806821678,15.709597253795117,0.39056808928898984,7.353764338424935,3.1419194507590236,134.05324209213626,1.3332753084698308,4.783909726096758e-13,0.6962207556846881,0.26665506169396613,161.09414584588856,193081.0,27558.0,51777.0,38616.2,34.08103334869823,1.3561593045217755,8.415409540554109e-15,0.7996904139388323,0.2712318609043551,194.83645884095762
